OPE6_ID,INSTNM,CONTROL,CIP4,CIPCODE,CIPDESC,Program_Normalized,CREDLEV,IPEDSCOUNT2,EARN_MDN_1YR,EARN_MDN_4YR,EARN_MDN_5YR,EARN_GT_THRESHOLD_5YR,DEBT_ALL_STGP_EVAL_MDN
3277,Indiana University of Pennsylvania-Main Campus,Public,52.08,5208,Finance and Financial Management Services.,Finance,3,54,47912,67272,71998,42,25447
3277,Indiana University of Pennsylvania-Main Campus,Public,52.14,5214,Marketing.,Marketing,3,81,39247,53077,57471,98,25500
3277,Indiana University of Pennsylvania-Main Campus,Public,54.01,5401,History.,History,3,12,32976,40587,43373,24,27000
3279,Juniata College,Private,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,17,,,,,
3279,Juniata College,Private,11.07,1107,Computer Science.,Computer Science,3,0,,,,,
3279,Juniata College,Private,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,0,,,,,
3279,Juniata College,Private,13.13,1313,"Teacher Education and Professional Development, Specific Subject Areas.",Teacher Education,3,9,,,,,
3279,Juniata College,Private,23.01,2301,"English Language and Literature, General.",English,3,5,,,,,
3279,Juniata College,Private,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,2,31548,,,,26857
3279,Juniata College,Private,26.01,2601,"Biology, General.",Biology,3,36,25119,55554,65962,41,27000
3279,Juniata College,Private,27.01,2701,Mathematics.,Mathematics,3,3,,,,,
3279,Juniata College,Private,30.99,3099,"Multi/Interdisciplinary Studies, Other.",Interdisciplinary Studies,3,0,,,,,
3279,Juniata College,Private,31.05,3105,Health and Physical Education/Fitness.,Health and Fitness,3,0,,,,,
3279,Juniata College,Private,40.05,4005,Chemistry.,Chemistry,3,8,,,,,
3279,Juniata College,Private,42.01,4201,"Psychology, General.",Psychology,3,18,,32134,44891,18,27000
3279,Juniata College,Private,42.27,4227,Research and Experimental Psychology.,Research and Experimental Psychology,3,0,,,,,
3279,Juniata College,Private,44.07,4407,Social Work.,Social Work,3,4,,,,,
3279,Juniata College,Private,45.06,4506,Economics.,Economics,3,2,,,,,
3279,Juniata College,Private,45.1,4510,Political Science and Government.,Political Science,3,10,,,,,
3279,Juniata College,Private,45.11,4511,Sociology.,Sociology,3,1,,,,,
3279,Juniata College,Private,50.04,5004,Design and Applied Arts.,Design,3,0,,,,,
3279,Juniata College,Private,50.05,5005,Drama/Theatre Arts and Stagecraft.,Drama/Theatre Arts,3,2,,,,,
3279,Juniata College,Private,50.07,5007,Fine and Studio Arts.,Art,3,3,,,,,
3279,Juniata College,Private,51.07,5107,Health and Medical Administrative Services.,Health Sciences,3,1,,,,,
3279,Juniata College,Private,52.01,5201,"Business/Commerce, General.",Business Administration,3,2,,,,,27000
3279,Juniata College,Private,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,5,,,,,
3279,Juniata College,Private,52.03,5203,Accounting and Related Services.,Accounting,3,3,,,,,
3279,Juniata College,Private,52.08,5208,Finance and Financial Management Services.,Finance,3,4,,,,,
3279,Juniata College,Private,52.14,5214,Marketing.,Marketing,3,5,,,,,
3279,Juniata College,Private,54.01,5401,History.,History,3,8,,,,,
3280,Keystone College,Private,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,10,,43812,53443,20,
3280,Keystone College,Private,11.07,1107,Computer Science.,Computer Science,3,9,,,,,
3280,Keystone College,Private,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,2,,,,,
3280,Keystone College,Private,13.13,1313,"Teacher Education and Professional Development, Specific Subject Areas.",Teacher Education,3,0,,,,,
3280,Keystone College,Private,26.01,2601,"Biology, General.",Biology,3,5,,,52377,,
3280,Keystone College,Private,31.05,3105,Health and Physical Education/Fitness.,Health and Fitness,3,19,21026,34699,40406,24,24000
3280,Keystone College,Private,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,19,33645,38297,41466,47,26000
3280,Keystone College,Private,50.07,5007,Fine and Studio Arts.,Art,3,9,16392,29251,36865,,29819
3280,Keystone College,Private,51.22,5122,Public Health.,Public Health,3,2,,,,,
3280,Keystone College,Private,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,27,42342,40863,49072,42,26050
3280,Keystone College,Private,52.03,5203,Accounting and Related Services.,Accounting,3,12,42863,47118,55091,17,26013
3282,King's College,Private,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,3,,,,,
3282,King's College,Private,11.07,1107,Computer Science.,Computer Science,3,6,,,,,
3282,King's College,Private,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,24,35199,37507,40735,20,27000
3282,King's College,Private,14.08,1408,Civil Engineering.,Civil Engineering,3,5,,,,,
3282,King's College,Private,14.19,1419,Mechanical Engineering.,Mechanical Engineering,3,3,,,,,
3282,King's College,Private,23.01,2301,"English Language and Literature, General.",English,3,8,,,,,
3282,King's College,Private,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,3,,,,,
3282,King's College,Private,26.01,2601,"Biology, General.",Biology,3,21,26074,47160,66341,32,27000
3282,King's College,Private,27.01,2701,Mathematics.,Mathematics,3,9,,,,,
3282,King's College,Private,31.05,3105,Health and Physical Education/Fitness.,Health and Fitness,3,14,,,,,
3282,King's College,Private,40.05,4005,Chemistry.,Chemistry,3,2,,,,,
3282,King's College,Private,42.01,4201,"Psychology, General.",Psychology,3,24,39818,33268,38009,27,26000
3282,King's College,Private,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,29,35761,49426,59775,72,25922
3282,King's College,Private,45.06,4506,Economics.,Economics,3,6,,,,,
3282,King's College,Private,45.1,4510,Political Science and Government.,Political Science,3,6,,,,,
3282,King's College,Private,45.11,4511,Sociology.,Sociology,3,4,48529,46955,52876,18,
3282,King's College,Private,50.05,5005,Drama/Theatre Arts and Stagecraft.,Drama/Theatre Arts,3,2,,,,,
3282,King's College,Private,51.07,5107,Health and Medical Administrative Services.,Health Sciences,3,10,,,,,
3282,King's College,Private,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,1,,,,,
3282,King's College,Private,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,41,40395,56311,61932,60,26087
3282,King's College,Private,52.03,5203,Accounting and Related Services.,Accounting,3,41,61680,59576,65162,69,27000
3282,King's College,Private,52.08,5208,Finance and Financial Management Services.,Finance,3,19,44787,70775,81659,17,
3282,King's College,Private,52.14,5214,Marketing.,Marketing,3,34,40666,54391,65095,22,26000
3282,King's College,Private,54.01,5401,History.,History,3,7,,,,,
3322,Kutztown University of Pennsylvania,Public,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,73,48056,73137,84642,42,26000
3322,Kutztown University of Pennsylvania,Public,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,121,44793,45768,50852,94,27000
3322,Kutztown University of Pennsylvania,Public,13.13,1313,"Teacher Education and Professional Development, Specific Subject Areas.",Teacher Education,3,34,36800,45519,54421,18,27000
3322,Kutztown University of Pennsylvania,Public,23.01,2301,"English Language and Literature, General.",English,3,16,,44277,52157,99,
3322,Kutztown University of Pennsylvania,Public,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,14,,,,,
3322,Kutztown University of Pennsylvania,Public,26.01,2601,"Biology, General.",Biology,3,50,33863,60717,63677,36,27000
3322,Kutztown University of Pennsylvania,Public,27.01,2701,Mathematics.,Mathematics,3,13,,58848,74472,19,
3322,Kutztown University of Pennsylvania,Public,40.05,4005,Chemistry.,Chemistry,3,12,,,,,
3322,Kutztown University of Pennsylvania,Public,42.01,4201,"Psychology, General.",Psychology,3,103,30558,41624,46086,147,26000
3322,Kutztown University of Pennsylvania,Public,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,103,37311,49795,56946,143,26000
3322,Kutztown University of Pennsylvania,Public,44.07,4407,Social Work.,Social Work,3,57,37135,39647,44932,67,25500
3322,Kutztown University of Pennsylvania,Public,45.1,4510,Political Science and Government.,Political Science,3,29,38567,45266,48265,22,25250
3322,Kutztown University of Pennsylvania,Public,45.11,4511,Sociology.,Sociology,3,17,34490,43888,44129,41,27000
3322,Kutztown University of Pennsylvania,Public,50.04,5004,Design and Applied Arts.,Design,3,67,40286,44383,50452,69,27000
3322,Kutztown University of Pennsylvania,Public,50.05,5005,Drama/Theatre Arts and Stagecraft.,Drama/Theatre Arts,3,0,,,,,
3322,Kutztown University of Pennsylvania,Public,50.07,5007,Fine and Studio Arts.,Art,3,39,19413,36582,38959,38,27000
3322,Kutztown University of Pennsylvania,Public,50.09,5009,Music.,Music,3,15,17725,,,,26918
3322,Kutztown University of Pennsylvania,Public,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,264,45703,56785,65101,369,26000
3322,Kutztown University of Pennsylvania,Public,54.01,5401,History.,History,3,29,26761,35381,42015,21,25998
3987,La Roche University,Private,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,12,,,,,
3987,La Roche University,Private,11.07,1107,Computer Science.,Computer Science,3,10,,,,,
3987,La Roche University,Private,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,14,45954,,,,24985
3987,La Roche University,Private,13.13,1313,"Teacher Education and Professional Development, Specific Subject Areas.",Teacher Education,3,0,,,,,
3987,La Roche University,Private,23.01,2301,"English Language and Literature, General.",English,3,0,,,,,
3987,La Roche University,Private,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,0,,,,,
3987,La Roche University,Private,26.01,2601,"Biology, General.",Biology,3,11,,,,,
3987,La Roche University,Private,27.01,2701,Mathematics.,Mathematics,3,2,,,,,
3987,La Roche University,Private,31.05,3105,Health and Physical Education/Fitness.,Health and Fitness,3,10,,,,,
3987,La Roche University,Private,40.05,4005,Chemistry.,Chemistry,3,5,34906,,,,
3987,La Roche University,Private,42.01,4201,"Psychology, General.",Psychology,3,24,31192,23428,33279,16,25000
3987,La Roche University,Private,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,10,35388,46723,60696,29,25500
3987,La Roche University,Private,45.1,4510,Political Science and Government.,Political Science,3,3,,,,,
3987,La Roche University,Private,45.11,4511,Sociology.,Sociology,3,5,,,,,
3987,La Roche University,Private,50.04,5004,Design and Applied Arts.,Design,3,13,,,,,
3987,La Roche University,Private,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,12,,73500,92164,18,
3987,La Roche University,Private,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,12,,,,,
3987,La Roche University,Private,52.03,5203,Accounting and Related Services.,Accounting,3,18,40085,53824,68559,22,22250
3987,La Roche University,Private,52.08,5208,Finance and Financial Management Services.,Finance,3,9,,,,,
3987,La Roche University,Private,52.14,5214,Marketing.,Marketing,3,12,37833,48588,53540,24,25250
3987,La Roche University,Private,54.01,5401,History.,History,3,5,,,,,
3287,La Salle University,Private,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,17,58662,,,,26480
3287,La Salle University,Private,11.07,1107,Computer Science.,Computer Science,3,20,70783,,,,27000
3287,La Salle University,Private,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,7,,,,,
3287,La Salle University,Private,13.13,1313,"Teacher Education and Professional Development, Specific Subject Areas.",Teacher Education,3,0,,,,,
3287,La Salle University,Private,23.01,2301,"English Language and Literature, General.",English,3,14,,,,,
3287,La Salle University,Private,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,1,,,,,
3287,La Salle University,Private,26.01,2601,"Biology, General.",Biology,3,32,30626,50924,67643,22,25625
3287,La Salle University,Private,27.01,2701,Mathematics.,Mathematics,3,11,,,,,
3287,La Salle University,Private,40.05,4005,Chemistry.,Chemistry,3,4,,,,,
3287,La Salle University,Private,42.01,4201,"Psychology, General.",Psychology,3,63,32348,41671,50289,38,26250
3287,La Salle University,Private,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,48,38832,49617,62855,23,25594
3287,La Salle University,Private,44.07,4407,Social Work.,Social Work,3,35,37453,,,,28454
3287,La Salle University,Private,45.06,4506,Economics.,Economics,3,11,,,,,
3287,La Salle University,Private,45.1,4510,Political Science and Government.,Political Science,3,20,,45692,,,27000
3287,La Salle University,Private,45.11,4511,Sociology.,Sociology,3,29,36319,,,,27000
3287,La Salle University,Private,50.07,5007,Fine and Studio Arts.,Art,3,0,,,,,
3287,La Salle University,Private,51,5100,"Health Services/Allied Health/Health Sciences, General.",Health Sciences,3,4,,,,,
3287,La Salle University,Private,51.22,5122,Public Health.,Public Health,3,18,39400,44951,50820,19,27000
3287,La Salle University,Private,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,157,84400,88296,94231,128,26909
3287,La Salle University,Private,52.01,5201,"Business/Commerce, General.",Business Administration,3,31,40026,,,,23077
3287,La Salle University,Private,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,21,37382,57941,73582,20,20750
3287,La Salle University,Private,52.03,5203,Accounting and Related Services.,Accounting,3,54,54772,71786,79680,56,26531
3287,La Salle University,Private,52.08,5208,Finance and Financial Management Services.,Finance,3,70,56485,71973,91270,35,25000
3287,La Salle University,Private,52.14,5214,Marketing.,Marketing,3,90,38994,61594,70031,55,23103
3287,La Salle University,Private,54.01,5401,History.,History,3,13,,,,,
3283,Lackawanna College,Private,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,6,,,,,
3283,Lackawanna College,Private,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,22,33803,,,,29685
3283,Lackawanna College,Private,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,1,,,,,
3283,Lackawanna College,Private,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,26,34308,,,,24875
3283,Lackawanna College,Private,52.03,5203,Accounting and Related Services.,Accounting,3,13,,,,,
3284,Lafayette College,Private,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,28,,,,,
3284,Lafayette College,Private,14.08,1408,Civil Engineering.,Civil Engineering,3,32,70391,88494,90802,19,16000
